2023-03-05 17:55:07,005 DEBUG   HandlerThread:249628 [system_info.py:_probe_git():180] Probing git
2023-03-05 17:55:07,014 DEBUG   HandlerThread:249628 [system_info.py:_probe_git():188] Probing git done
2023-03-05 17:55:07,014 DEBUG   HandlerThread:249628 [system_info.py:probe():241] Probing system done
2023-03-05 17:55:07,014 DEBUG   HandlerThread:249628 [system_monitor.py:probe():181] {'os': 'Linux-5.19.0-76051900-generic-x86_64-with-glibc2.35', 'python': '3.10.9', 'heartbeatAt': '2023-03-06T01:55:07.002798', 'startedAt': '2023-03-06T01:55:06.619559', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/daviddu/Documents/EC_C147/MBTIPredictor/train_bert_mlm.py', 'codePath': 'train_bert_mlm.py', 'git': {'remote': 'https://github.com/daduuu/MBTIPredictor.git', 'commit': '5b420a504b37f27517609115b8ec2370f7836f8d'}, 'email': 'daviddu0425@gmail.com', 'root': '/home/daviddu/Documents/EC_C147/MBTIPredictor', 'host': 'pop-os', 'username': 'daviddu', 'executable': '/home/daviddu/miniconda3/bin/python', 'cpu_count': 10, 'cpu_count_logical': 12, 'cpu_freq': {'current': 1.167833333333333, 'min': 400.0, 'max': 1491.6666666666667}, 'cpu_freq_per_core': [{'current': 0.399, 'min': 400.0, 'max': 1700.0}, {'current': 1.521, 'min': 400.0, 'max': 2200.0}, {'current': 1.605, 'min': 400.0, 'max': 2200.0}, {'current': 0.589, 'min': 400.0, 'max': 2200.0}, {'current': 1.199, 'min': 400.0, 'max': 1200.0}, {'current': 1.199, 'min': 400.0, 'max': 1200.0}, {'current': 1.199, 'min': 400.0, 'max': 1200.0}, {'current': 1.199, 'min': 400.0, 'max': 1200.0}, {'current': 1.2, 'min': 400.0, 'max': 1200.0}, {'current': 0.573, 'min': 400.0, 'max': 1200.0}, {'current': 1.104, 'min': 400.0, 'max': 1200.0}, {'current': 1.132, 'min': 400.0, 'max': 1200.0}], 'disk': {'total': 907.4312782287598, 'used': 46.308895111083984}, 'memory': {'total': 39.028961181640625}}
2023-03-05 17:55:07,014 INFO    HandlerThread:249628 [system_monitor.py:probe():182] Finished collecting system info
2023-03-05 17:55:07,014 INFO    HandlerThread:249628 [system_monitor.py:probe():185] Publishing system info
2023-03-05 17:55:07,015 DEBUG   HandlerThread:249628 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-03-05 17:55:07,015 DEBUG   HandlerThread:249628 [system_info.py:_save_pip():67] Saving pip packages done
2023-03-05 17:55:07,015 DEBUG   HandlerThread:249628 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-03-05 17:55:07,923 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/requirements.txt
2023-03-05 17:55:07,924 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/conda-environment.yaml
2023-03-05 17:55:07,924 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/wandb-summary.json
2023-03-05 17:55:12,534 DEBUG   HandlerThread:249628 [system_info.py:_save_conda():86] Saving conda packages done
2023-03-05 17:55:12,535 INFO    HandlerThread:249628 [system_monitor.py:probe():187] Finished publishing system info
2023-03-05 17:55:12,538 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:55:12,538 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:55:12,539 DEBUG   SenderThread:249628 [sender.py:send():336] send: files
2023-03-05 17:55:12,540 INFO    SenderThread:249628 [sender.py:_save_file():1321] saving file wandb-metadata.json with policy now
2023-03-05 17:55:12,546 DEBUG   SenderThread:249628 [sender.py:send():336] send: telemetry
2023-03-05 17:55:12,548 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: stop_status
2023-03-05 17:55:12,549 DEBUG   SenderThread:249628 [sender.py:send_request():363] send_request: stop_status
2023-03-05 17:55:12,923 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/conda-environment.yaml
2023-03-05 17:55:12,924 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/wandb-metadata.json
2023-03-05 17:55:12,964 INFO    wandb-upload_0:249628 [upload_job.py:push():138] Uploaded file /tmp/tmphsjgv7w2wandb/tuvj3ykp-wandb-metadata.json
2023-03-05 17:55:17,647 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:55:18,927 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/output.log
2023-03-05 17:55:19,253 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: partial_history
2023-03-05 17:55:19,255 DEBUG   SenderThread:249628 [sender.py:send():336] send: history
2023-03-05 17:55:19,256 DEBUG   SenderThread:249628 [sender.py:send_request():363] send_request: summary_record
2023-03-05 17:55:19,258 INFO    SenderThread:249628 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-05 17:55:19,927 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/wandb-summary.json
2023-03-05 17:55:20,928 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/output.log
2023-03-05 17:55:23,259 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:55:27,545 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:55:27,545 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:55:28,260 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:55:28,381 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: partial_history
2023-03-05 17:55:28,383 DEBUG   SenderThread:249628 [sender.py:send():336] send: history
2023-03-05 17:55:28,385 DEBUG   SenderThread:249628 [sender.py:send_request():363] send_request: summary_record
2023-03-05 17:55:28,387 INFO    SenderThread:249628 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-05 17:55:28,931 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/wandb-summary.json
2023-03-05 17:55:29,339 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: partial_history
2023-03-05 17:55:29,341 DEBUG   SenderThread:249628 [sender.py:send():336] send: history
2023-03-05 17:55:29,341 DEBUG   SenderThread:249628 [sender.py:send_request():363] send_request: summary_record
2023-03-05 17:55:29,342 INFO    SenderThread:249628 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-05 17:55:29,932 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/wandb-summary.json
2023-03-05 17:55:30,933 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/output.log
2023-03-05 17:55:32,237 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: partial_history
2023-03-05 17:55:32,238 DEBUG   SenderThread:249628 [sender.py:send():336] send: history
2023-03-05 17:55:32,239 DEBUG   SenderThread:249628 [sender.py:send_request():363] send_request: summary_record
2023-03-05 17:55:32,242 INFO    SenderThread:249628 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-05 17:55:32,546 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:55:32,934 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/output.log
2023-03-05 17:55:32,935 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/wandb-summary.json
2023-03-05 17:55:34,225 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:55:34,935 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/output.log
2023-03-05 17:55:35,145 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: partial_history
2023-03-05 17:55:35,147 DEBUG   SenderThread:249628 [sender.py:send():336] send: history
2023-03-05 17:55:35,147 DEBUG   SenderThread:249628 [sender.py:send_request():363] send_request: summary_record
2023-03-05 17:55:35,148 INFO    SenderThread:249628 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-05 17:55:35,935 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/wandb-summary.json
2023-03-05 17:55:37,550 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:55:38,795 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: partial_history
2023-03-05 17:55:38,797 DEBUG   SenderThread:249628 [sender.py:send():336] send: history
2023-03-05 17:55:38,798 DEBUG   SenderThread:249628 [sender.py:send_request():363] send_request: summary_record
2023-03-05 17:55:38,799 INFO    SenderThread:249628 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-05 17:55:38,937 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/output.log
2023-03-05 17:55:38,937 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/wandb-summary.json
2023-03-05 17:55:39,806 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:55:40,938 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/config.yaml
2023-03-05 17:55:41,786 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: partial_history
2023-03-05 17:55:41,787 DEBUG   SenderThread:249628 [sender.py:send():336] send: history
2023-03-05 17:55:41,788 DEBUG   SenderThread:249628 [sender.py:send_request():363] send_request: summary_record
2023-03-05 17:55:41,788 INFO    SenderThread:249628 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-05 17:55:41,938 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/wandb-summary.json
2023-03-05 17:55:42,553 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:55:42,939 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/output.log
2023-03-05 17:55:44,708 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: partial_history
2023-03-05 17:55:44,710 DEBUG   SenderThread:249628 [sender.py:send():336] send: history
2023-03-05 17:55:44,710 DEBUG   SenderThread:249628 [sender.py:send_request():363] send_request: summary_record
2023-03-05 17:55:44,711 INFO    SenderThread:249628 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-05 17:55:44,939 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/output.log
2023-03-05 17:55:44,940 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/wandb-summary.json
2023-03-05 17:55:45,711 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:55:47,554 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:55:47,618 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: partial_history
2023-03-05 17:55:47,619 DEBUG   SenderThread:249628 [sender.py:send():336] send: history
2023-03-05 17:55:47,619 DEBUG   SenderThread:249628 [sender.py:send_request():363] send_request: summary_record
2023-03-05 17:55:47,620 INFO    SenderThread:249628 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-05 17:55:47,941 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/wandb-summary.json
2023-03-05 17:55:48,941 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/output.log
2023-03-05 17:55:50,624 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: partial_history
2023-03-05 17:55:50,625 DEBUG   SenderThread:249628 [sender.py:send():336] send: history
2023-03-05 17:55:50,626 DEBUG   SenderThread:249628 [sender.py:send_request():363] send_request: summary_record
2023-03-05 17:55:50,627 INFO    SenderThread:249628 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-05 17:55:50,942 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/output.log
2023-03-05 17:55:50,942 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/wandb-summary.json
2023-03-05 17:55:51,628 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:55:52,944 INFO    Thread-13 :249628 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_175506-e29c4qie/files/output.log
2023-03-05 17:55:57,253 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:56:02,255 DEBUG   HandlerThread:249628 [handler.py:handle_request():144] handle_request: status_report
