2023-03-05 17:07:46,591 INFO    StreamThr :243530 [internal.py:wandb_internal():87] W&B internal server running at pid: 243530, started at: 2023-03-05 17:07:46.590733
2023-03-05 17:08:24,332 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:08:27,329 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:08:29,333 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:08:32,330 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:08:34,334 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:08:37,331 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:08:39,335 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:08:42,332 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:08:44,336 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:08:46,921 DEBUG   SystemMonitor:243530 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-03-05 17:08:46,923 DEBUG   SenderThread:243530 [sender.py:send():336] send: stats
2023-03-05 17:08:47,337 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:08:49,925 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:08:52,338 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:08:54,925 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:08:57,355 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:08:59,927 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:09:03,395 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:09:04,928 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:09:09,929 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:09:10,234 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:09:10,255 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:09:14,930 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:09:15,452 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:09:16,924 DEBUG   SenderThread:243530 [sender.py:send():336] send: stats
2023-03-05 17:09:20,926 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:09:25,927 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:09:30,938 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:09:33,159 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:09:33,159 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:09:35,939 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:09:40,941 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:09:45,944 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:09:46,927 DEBUG   SenderThread:243530 [sender.py:send():336] send: stats
2023-03-05 17:09:48,944 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:09:48,944 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: keepalive
2023-03-05 17:09:51,083 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:09:51,941 INFO    Thread-13 :243530 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daviddu/Documents/EC_C147/MBTIPredictor/wandb/run-20230305_170746-0a70hkuy/files/output.log
2023-03-05 17:09:56,084 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:10:01,085 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
2023-03-05 17:10:06,086 DEBUG   HandlerThread:243530 [handler.py:handle_request():144] handle_request: status_report
